country_code,year,BCA_NGDPD,GGXONLB_NGDP,GGXWDG_NGDP,LP,LUR,NGDPD,NGDP_RPCH,PCPIPCH,external_default_1,external_default_2,domestic_default,currency_crisis,inflation_crisis,sovereign_crisis
MYS,1980,-0.994,,,13.885,,26.757,7.444,6.724,0,0,0,0,0,0
MYS,1981,-9.037,,,14.229,,27.321,6.942,9.7,0,0,0,0,0,0
MYS,1982,-12.246,,,14.592,,29.278,5.941,5.834,0,0,0,0,0,0
MYS,1983,-10.634,,,14.955,,32.745,6.25,3.704,0,0,0,0,0,0
MYS,1984,-4.467,,,15.328,,37.087,7.762,3.904,0,0,0,0,0,0
MYS,1985,-1.76,,,15.823,6.893,34.09,-0.876,2.587,0,0,0,0,0,0
MYS,1986,-0.335,,,16.257,8.261,30.303,1.153,0.35,0,0,0,0,0,0
MYS,1987,7.459,,,16.681,8.207,34.529,5.389,0.737,0,0,0,0,0,0
MYS,1988,4.934,,,17.094,8.079,37.845,9.938,0.29,0,0,0,0,0,0
MYS,1989,0.755,,,17.508,6.715,41.678,9.06,2.557,0,0,0,0,0,0
MYS,1990,-1.841,3.002,74.129,18.267,5.055,47.245,9.007,3.043,0,0,0,0,0,0
MYS,1991,-7.816,4.999,67.319,18.547,4.345,53.519,9.547,4.328,0,0,0,0,0,0
MYS,1992,-3.364,4.08,59.109,19.068,3.718,64.427,8.886,4.778,0,0,0,0,0,0
MYS,1993,-4.105,5.746,51.134,19.602,3.026,72.857,9.896,3.547,0,0,0,0,0,0
MYS,1994,-5.57,6.755,43.723,20.142,2.947,81.156,9.211,3.687,0,0,0,0,0,0
MYS,1995,-8.947,5.298,38.166,20.682,3.143,96.606,9.83,3.468,0,0,0,0,0,0
MYS,1996,-4.062,5.152,32.769,21.223,2.516,109.846,10.002,3.479,0,0,0,0,0,0
MYS,1997,-5.439,6.407,29.62,21.769,2.445,109.116,7.327,2.655,0,0,0,1,0,0
MYS,1998,12.117,1.055,33.636,22.334,3.225,78.639,-7.359,5.293,0,0,0,0,0,0
MYS,1999,14.621,-1.456,34.363,22.91,3.425,86.203,6.131,2.731,0,0,0,0,0,0
MYS,2000,8.309,-4.555,32.518,23.495,3.1,102.149,8.671,1.551,0,0,0,0,0,0
MYS,2001,7.211,-2.924,38.065,24.123,3.675,101.054,0.518,1.427,0,0,0,0,0,0
MYS,2002,6.546,-2.353,39.532,24.727,3.475,109.833,5.391,1.793,0,0,0,0,0,0
MYS,2003,11.149,-4.499,41.393,25.32,3.6,120.025,5.789,1.074,0,0,0,0,0,0
MYS,2004,11.099,-2.919,41.96,25.905,3.55,135.869,6.783,1.42,0,0,0,0,0,0
MYS,2005,13.764,-1.44,40.778,26.477,3.55,150.345,4.976,3.039,0,0,0,0,0,0
MYS,2006,15.362,-1.643,39.662,26.832,3.325,170.41,5.584,3.621,0,0,0,0,0,0
MYS,2007,14.663,-1.873,39.348,27.1,3.225,202.732,6.299,2.027,0,0,0,0,0,0
MYS,2008,16.295,-2.043,39.361,27.6,3.325,241.946,4.832,5.429,0,0,0,0,0,0
MYS,2009,14.829,-4.892,50.408,28.082,3.675,211.847,-1.514,0.597,0,0,0,0,0,0
MYS,2010,9.941,-3.047,51.212,28.589,3.3,258.64,7.528,1.72,0,0,0,0,0,0
MYS,2011,10.741,-1.985,51.898,29.062,3.05,302.184,5.293,3.183,0,0,0,0,0,0
MYS,2012,5.094,-2.325,53.788,29.51,3.025,318.909,5.474,1.655,0,0,0,0,0,0
MYS,2013,3.435,-2.14,55.656,30.214,3.1,327.869,4.694,2.105,0,0,0,0,0,0
MYS,2014,4.327,-0.906,55.373,30.709,2.875,342.868,6.007,3.143,0,0,0,0,0,0
MYS,2015,2.987,-0.933,56.971,31.186,3.15,301.355,5.007,2.104,0,0,0,0,0,0
MYS,2016,2.393,-0.759,55.787,31.634,3.45,301.256,4.45,2.076,0,0,0,0,0,0
NGA,1980,,,,73.424,,,,,0,0,0,0,0,0
NGA,1981,,,,75.441,,,,,0,0,0,1,0,0
NGA,1982,,,,77.428,,,,,0,0,0,0,1,0
NGA,1983,,,,79.415,,,,,0,0,0,0,0,0
NGA,1984,,,,81.449,,,,,0,0,0,0,1,0
NGA,1985,,,,83.563,,,,,0,0,0,1,1,0
NGA,1986,,,,85.766,,,,,0,0,0,1,0,0
NGA,1987,,,,88.048,,,,,1,1,0,1,0,1
NGA,1988,,,,90.395,,,,,1,1,0,1,0,1
NGA,1989,,,,92.788,,,,,1,1,0,1,1,1
NGA,1990,5.698,3.807,50.903,93.609,,87.542,,,1,1,0,1,1,1
NGA,1991,1.42,2.877,53.232,96.348,,84.676,-0.552,,1,1,0,0,0,1
NGA,1992,3.081,5.755,49.825,99.167,,73.614,2.193,,1,1,0,1,0,1
NGA,1993,-0.976,-1.595,50.436,102.068,,79.996,1.569,,1,1,0,0,1,1
NGA,1994,-1.886,-0.156,39.693,105.054,,112.837,0.257,,1,1,0,0,1,1
NGA,1995,-1.385,4.301,24.172,108.128,,186.207,1.872,,0,0,0,0,1,0
NGA,1996,1.442,4.594,17.9,111.291,,243.178,4.052,29.291,0,0,0,0,1,0
NGA,1997,0.208,2.373,17.14,114.547,,264.554,2.886,10.673,0,0,0,0,1,0
NGA,1998,-1.437,-2.105,15.811,117.898,,295.269,2.496,7.862,0,0,0,0,0,0
NGA,1999,0.625,2.265,46.114,121.347,,80.94,0.522,6.618,0,0,0,1,0,0
NGA,2000,7.776,5.768,40.903,124.897,,95.51,5.518,6.937,0,0,0,0,0,0
NGA,2001,2.406,0.564,37.705,128.551,,102.98,6.667,18.869,0,0,0,0,0,0
NGA,2002,0.818,2.288,30.724,132.312,,132.347,14.604,12.883,0,0,0,0,0,0
NGA,2003,2.339,1.354,29.886,136.183,,144.955,9.503,14.034,0,0,0,0,0,0
NGA,2004,9.175,4.877,25.201,140.167,,183.553,10.442,15.001,1,1,0,0,0,1
NGA,2005,15.291,4.811,13.45,144.268,,238.895,7.008,17.856,1,1,0,0,0,1
NGA,2006,11.64,6.701,6.678,148.489,,313.737,6.726,8.227,0,0,0,0,0,0
NGA,2007,7.372,-0.347,5.764,152.833,,375.055,7.318,5.386,0,0,0,0,0,0
NGA,2008,6.171,4.495,5.167,157.304,,472.283,7.199,11.583,0,0,0,0,0,0
NGA,2009,3.256,-3.32,6.119,161.906,,425.922,8.353,12.538,0,0,0,0,0,0
NGA,2010,2.489,-2.516,6.67,166.643,5.092,526.809,11.259,13.74,0,0,0,0,0,0
NGA,2011,1.804,0.905,12.378,171.38,5.957,591.367,4.887,10.826,0,0,0,0,0,0
NGA,2012,2.641,0.6,12.482,176.201,10.566,657.854,4.279,12.224,0,0,0,0,0,0
NGA,2013,2.592,-1.189,12.988,181.049,9.955,734.89,5.394,8.496,0,0,0,0,0,0
NGA,2014,0.112,-1.036,12.893,185.897,7.841,811.134,6.31,8.047,0,0,0,0,0,0
NGA,2015,-2.218,-1.896,14.93,190.672,9.0,696.088,2.653,9.009,0,0,0,0,0,0
NGA,2016,0.89,-2.388,17.376,195.444,13.375,570.351,-1.617,15.697,0,0,0,0,0,0
NIC,1980,-22.458,,,,13.448,1.832,4.612,35.135,1,1,0,0,1,1
NIC,1981,-27.434,,,,11.8,2.156,5.361,23.8,1,1,0,0,1,1
NIC,1982,-20.58,,,,12.4,2.497,-0.817,28.5,1,1,0,0,1,1
NIC,1983,-17.499,,,,11.0,2.9,4.615,33.6,1,1,0,0,1,1
NIC,1984,-15.055,,,,12.0,3.966,-1.566,141.3,1,1,0,0,1,1
NIC,1985,-20.001,,,,12.5,3.854,-4.084,571.4,1,1,0,1,1,1
NIC,1986,-11.905,,,,13.1,5.8,-1.015,885.2,1,1,0,1,1,1
NIC,1987,-20.252,,,,14.0,3.409,-0.706,13109.5,1,1,0,0,1,1
NIC,1988,-47.711,,,,14.2,1.499,-12.4,4775.2,1,1,0,2,1,1
NIC,1989,-17.373,,,,15.0,2.082,-1.694,7428.7,1,1,0,2,1,1
NIC,1990,-58.781,,,,15.5,0.519,-0.132,3004.1,1,1,0,2,1,1
NIC,1991,-7.183,,,,14.9,3.678,-0.154,116.6,1,1,0,1,1,1
NIC,1992,-19.748,,,,14.4,3.894,0.4,21.9,1,1,0,0,1,1
NIC,1993,-16.217,,,,15.0,3.726,-0.4,13.5,1,1,0,1,0,1
NIC,1994,-23.591,,,4.299,17.1,3.861,5.0,3.7,1,1,0,0,0,1
NIC,1995,-17.449,,,4.427,16.907,4.14,5.912,11.118,1,1,0,0,0,1
NIC,1996,-19.144,,,4.549,15.953,4.308,6.344,11.651,1,1,0,0,0,1
NIC,1997,-19.152,,86.405,4.669,14.274,4.39,3.967,9.189,1,1,0,0,0,1
NIC,1998,-14.814,,86.47,4.763,13.213,4.635,3.712,13.046,1,1,0,0,0,1
NIC,1999,-19.119,,99.826,4.859,10.683,4.856,7.036,11.212,1,1,0,0,0,1
NIC,2000,-18.314,4.265,95.219,4.957,9.8,5.109,4.102,11.547,1,1,0,0,0,1
NIC,2001,-15.375,2.992,87.476,5.059,6.4,5.335,2.961,7.357,1,1,0,0,0,1
NIC,2002,-15.01,5.41,110.385,5.162,12.2,5.224,0.754,3.75,1,1,0,0,0,1
NIC,2003,-13.257,4.258,109.54,5.268,6.998,5.322,2.521,5.302,1,1,1,0,0,1
NIC,2004,-11.866,3.211,84.048,5.375,6.537,5.793,5.351,8.47,1,1,0,0,0,1
NIC,2005,-12.396,3.129,66.608,5.483,5.559,6.321,4.244,9.599,1,1,0,0,0,1
NIC,2006,-13.08,2.445,51.156,5.523,5.193,6.764,3.805,9.14,1,1,0,0,0,1
NIC,2007,-16.259,2.483,30.916,5.596,5.935,7.423,5.076,11.127,1,1,0,0,0,1
NIC,2008,-17.068,0.479,25.999,5.669,6.062,8.497,3.436,19.826,1,1,1,0,1,1
NIC,2009,-8.455,-0.457,29.258,5.77,8.158,8.297,-3.293,3.687,1,1,0,0,0,1
NIC,2010,-8.875,0.941,30.347,5.843,7.829,8.759,4.41,5.455,1,1,0,0,0,1
NIC,2011,-11.908,1.013,28.794,5.916,5.93,9.774,6.317,8.082,0,1,0,0,0,1
NIC,2012,-11.724,0.865,27.852,6.094,5.912,10.532,6.496,7.194,0,1,0,0,0,1
NIC,2013,-12.569,-0.035,28.835,6.158,5.746,10.983,4.927,7.136,0,1,0,0,0,1
NIC,2014,-8.028,-0.542,28.69,6.222,6.557,11.88,4.785,6.036,0,1,0,0,0,1
NIC,2015,-9.873,-1.157,28.911,6.287,4.703,12.757,4.792,3.997,0,1,0,0,0,1
NIC,2016,-8.483,-1.278,30.923,6.353,3.847,13.286,4.563,3.524,0,1,0,0,0,1
NLD,1980,-0.441,,43.557,14.091,3.354,194.031,,,0,0,0,0,0,0
NLD,1981,2.353,,46.877,14.209,4.583,162.629,-0.514,6.8,0,0,0,0,0,0
NLD,1982,3.189,,52.444,14.286,6.525,157.56,-1.283,5.9,0,0,0,0,0,0
NLD,1983,3.317,,58.402,14.34,8.254,153.396,1.758,2.9,0,0,0,0,0,0
NLD,1984,4.469,,61.918,14.395,8.09,142.779,3.118,3.4,0,0,0,0,0,0
NLD,1985,2.932,,67.093,14.454,7.327,144.859,2.656,2.3,0,0,0,0,0,0
NLD,1986,2.139,,68.949,14.529,6.52,201.883,3.126,,0,0,0,0,0,0
NLD,1987,1.693,,71.292,14.615,6.337,247.277,1.85,-1.0,0,0,0,0,0,0
NLD,1988,2.695,,73.695,14.715,6.247,264.596,4.585,0.5,0,0,0,0,0,0
NLD,1989,3.848,,73.74,14.805,5.674,260.9,4.481,1.1,0,0,0,0,0,0
NLD,1990,2.513,,75.02,14.893,5.112,321.859,4.178,2.5,0,0,0,0,0,0
NLD,1991,2.252,,74.814,15.01,4.799,331.565,2.451,3.178,0,0,0,0,0,0
NLD,1992,1.868,,75.59,15.129,4.865,366.52,1.589,2.839,0,0,0,0,0,0
NLD,1993,3.704,,76.665,15.239,5.53,356.434,1.264,1.642,0,0,0,0,0,0
NLD,1994,4.514,,73.497,15.342,6.193,383.091,3.009,2.118,0,0,0,0,0,0
NLD,1995,5.685,-4.462,73.03,15.424,7.733,453.377,3.132,1.349,0,0,0,0,0,0
NLD,1996,4.762,2.319,71.246,15.494,7.099,451.508,3.416,1.446,0,0,0,0,0,0
NLD,1997,5.999,2.359,65.696,15.567,6.101,418.023,4.246,1.858,0,0,0,0,0,0
NLD,1998,2.967,2.365,62.68,15.654,4.93,439.215,4.654,1.782,0,0,0,0,0,0
NLD,1999,3.499,3.564,58.601,15.76,4.139,448.223,5.038,2.037,0,0,0,0,0,0
NLD,2000,1.737,3.751,52.155,15.864,3.66,417.834,4.228,2.347,0,0,0,0,0,0
NLD,2001,2.269,1.794,49.414,15.987,3.137,432.539,2.328,5.113,0,0,0,0,0,0
NLD,2002,2.322,-0.184,48.693,16.105,3.665,475.194,0.246,3.854,0,0,0,0,0,0
NLD,2003,5.134,-1.332,49.804,16.193,5.921,582.29,0.098,2.225,0,0,0,0,0,0
NLD,2004,7.632,-0.046,50.095,16.258,6.773,660.925,2.013,1.383,0,0,0,0,0,0
NLD,2005,6.631,1.142,49.58,16.306,6.961,688.514,2.029,1.492,0,0,0,1,0,0
NLD,2006,8.14,1.526,44.96,16.334,6.079,737.633,3.539,1.652,0,0,0,0,0,0
NLD,2007,5.314,1.275,42.741,16.358,5.295,853.6,3.882,1.588,0,0,0,0,0,0
NLD,2008,3.937,1.392,54.352,16.405,4.77,957.797,2.127,2.213,0,0,0,0,0,0
NLD,2009,3.34,-3.769,56.29,16.486,5.422,878.0,-3.67,0.971,0,0,0,0,0,0
NLD,2010,6.451,-4.056,58.897,16.575,6.082,853.161,1.317,0.931,0,0,0,0,0,0
NLD,2011,7.078,-3.09,61.167,16.656,6.05,912.98,1.777,2.471,0,0,0,0,0,0
NLD,2012,7.515,-2.631,65.69,16.73,6.823,846.225,-0.977,2.818,0,0,0,0,0,0
NLD,2013,7.935,-1.615,67.161,16.78,8.204,883.964,-0.032,2.556,0,0,0,0,0,0
NLD,2014,8.596,-1.02,67.166,16.829,8.338,901.789,1.612,0.321,0,0,0,0,0,0
NLD,2015,4.808,-0.812,63.799,16.901,7.887,775.822,2.121,0.218,0,0,0,0,0,0
NLD,2016,7.183,1.163,60.883,16.979,7.005,796.944,2.425,0.113,0,0,0,0,0,0
NOR,1980,1.674,5.553,47.683,4.092,1.65,64.439,4.515,10.912,0,0,0,0,0,0
NOR,1981,3.174,4.588,43.395,4.107,2.001,63.597,1.598,13.643,0,0,0,0,0,0
NOR,1982,0.639,3.387,38.488,4.123,2.606,62.647,0.235,11.341,0,0,0,1,0,0
NOR,1983,3.757,5.367,35.405,4.134,3.426,61.627,3.973,8.465,0,0,0,0,0,0
NOR,1984,5.057,5.5,35.212,4.146,3.147,62.058,6.052,6.218,0,0,0,0,0,0
NOR,1985,4.418,8.15,36.921,4.159,2.588,65.417,5.553,5.715,0,0,0,0,0,0
NOR,1986,-6.211,3.576,45.996,4.174,1.962,78.693,4.042,7.176,0,0,0,1,0,0
NOR,1987,-4.844,1.726,38.519,4.198,2.084,94.231,1.754,8.717,0,0,0,0,0,0
NOR,1988,-4.216,-0.594,32.43,4.221,3.149,101.901,-0.255,6.676,0,0,0,0,0,0
NOR,1989,-0.36,-1.32,32.338,4.233,4.908,102.634,1.038,4.546,0,0,0,0,0,0
NOR,1990,2.162,-0.956,28.944,4.25,5.229,119.791,1.932,4.131,0,0,0,0,0,0
NOR,1991,3.303,-3.192,39.242,4.274,5.469,121.872,3.084,3.438,0,0,0,0,0,0
NOR,1992,3.137,-4.8,44.995,4.299,5.915,130.838,3.574,2.328,0,0,0,0,0,0
NOR,1993,2.623,-3.896,53.652,4.325,5.948,120.579,2.845,2.288,0,0,0,0,0,0
NOR,1994,2.692,-1.617,50.643,4.348,5.393,127.132,5.055,1.376,0,0,0,0,0,0
NOR,1995,3.194,1.494,32.738,4.37,4.906,152.031,4.156,2.46,0,0,0,0,0,0
NOR,1996,6.453,4.712,28.446,4.393,4.833,163.52,5.028,1.263,0,0,0,0,0,0
NOR,1997,5.872,6.211,25.757,4.413,4.034,161.357,5.285,2.567,0,0,0,0,0,0
NOR,1998,-0.394,2.045,23.574,4.441,3.186,154.23,2.669,2.252,0,0,0,0,0,0
NOR,1999,5.339,4.289,24.959,4.473,3.172,162.384,2.072,2.366,0,0,0,0,0,0
NOR,2000,14.631,13.445,28.668,4.501,3.426,171.456,3.319,3.086,0,0,0,0,0,0
NOR,2001,15.771,11.328,27.233,4.519,3.546,174.24,2.067,3.004,0,0,0,0,0,0
NOR,2002,12.43,6.994,33.945,4.547,3.889,195.915,1.378,1.287,0,0,0,0,0,0
NOR,2003,12.166,5.395,43.078,4.573,4.494,229.385,0.945,2.488,0,0,0,0,0,0
NOR,2004,12.644,8.949,43.829,4.599,4.471,265.267,4.015,0.454,0,0,0,0,0,0
NOR,2005,16.447,12.844,42.327,4.632,4.616,309.979,2.685,1.532,0,0,0,0,0,0
NOR,2006,16.609,15.765,52.587,4.672,3.444,346.914,2.461,2.329,0,0,0,0,0,0
NOR,2007,12.566,14.218,49.515,4.722,2.539,402.646,2.914,0.713,0,0,0,0,0,0
NOR,2008,16.137,15.454,47.545,4.787,2.747,464.915,0.482,3.754,0,0,0,1,0,0
NOR,2009,11.314,7.851,42.544,4.843,3.266,387.974,-1.94,2.197,0,0,0,0,0,0
NOR,2010,11.636,8.819,42.952,4.908,3.794,431.052,0.787,2.419,0,0,0,0,0,0
NOR,2011,13.227,11.227,29.611,4.973,3.364,501.361,1.106,1.285,0,0,0,0,0,0
NOR,2012,13.533,11.866,30.89,5.038,3.294,512.777,2.718,0.697,0,0,0,0,0,0
NOR,2013,11.222,8.71,31.395,5.096,3.773,526.014,1.016,2.12,0,0,0,0,0,0
NOR,2014,11.823,6.305,29.609,5.156,3.617,501.737,2.048,2.042,0,0,0,1,0,0
NOR,2015,8.994,3.436,34.27,5.205,4.531,388.16,1.857,2.171,0,0,0,1,0,0
NOR,2016,5.219,1.535,37.874,5.252,4.74,370.957,1.165,3.55,0,0,0,1,0,0
NZL,1980,-4.004,,,3.108,4.019,22.551,1.009,17.079,0,0,0,0,0,0
NZL,1981,-4.926,,,3.125,3.911,23.472,2.961,15.451,0,0,0,1,0,0
NZL,1982,-7.358,,,3.149,4.358,23.237,2.878,16.126,0,0,0,0,0,0
NZL,1983,-4.352,,,3.179,6.241,22.484,-0.124,7.445,0,0,0,0,0,0
NZL,1984,-8.838,,,3.211,7.186,22.377,6.858,6.129,0,0,0,1,0,0
NZL,1985,-6.616,-1.382,64.132,3.242,3.922,22.539,1.213,15.38,0,0,0,0,0,0
NZL,1986,-5.614,-0.518,68.484,3.272,4.2,27.428,1.81,13.221,0,0,0,0,0,0
NZL,1987,-4.018,1.628,62.887,3.301,4.225,36.978,2.436,15.762,0,0,0,0,0,0
NZL,1988,-0.33,3.554,54.703,3.331,5.8,45.505,0.555,6.351,0,0,0,0,0,0
NZL,1989,-3.005,3.778,54.902,3.366,7.325,44.132,0.428,5.716,0,0,0,0,0,0
NZL,1990,-2.858,3.826,55.512,3.406,7.975,45.722,0.021,6.098,0,0,0,0,0,0
NZL,1991,-2.394,1.362,58.005,3.496,10.625,43.44,-1.323,2.602,0,0,0,0,0,0
NZL,1992,-3.676,1.593,58.679,3.533,10.675,41.515,0.705,1.015,0,0,0,0,0,0
NZL,1993,-3.314,5.815,54.584,3.574,9.8,44.807,5.225,1.288,0,0,0,0,0,0
NZL,1994,-3.154,8.637,48.917,3.622,8.35,52.92,5.582,1.745,0,0,0,0,0,0
NZL,1995,-3.952,9.873,43.482,3.676,6.45,62.241,4.893,3.755,0,0,0,0,0,0
NZL,1996,-4.721,7.867,37.258,3.734,6.325,69.1,4.075,2.286,0,0,0,0,0,0
NZL,1997,-5.204,5.676,34.643,3.783,6.875,68.869,2.449,1.187,0,0,0,1,0,0
NZL,1998,-2.782,3.468,34.476,3.816,7.725,56.815,0.407,1.265,0,0,0,0,0,0
NZL,1999,-5.002,2.339,31.996,3.837,7.05,58.898,4.486,-0.114,0,0,0,0,0,0
NZL,2000,-3.342,3.391,30.025,3.86,6.15,54.127,4.215,2.615,0,0,0,0,0,0
NZL,2001,-0.822,3.651,28.16,3.887,5.475,53.128,2.521,2.626,0,0,0,0,0,0
NZL,2002,-2.127,4.617,26.396,3.951,5.3,62.061,4.704,2.677,0,0,0,0,0,0
NZL,2003,-2.483,5.635,24.718,4.028,4.75,82.408,4.427,1.754,0,0,0,0,0,0
NZL,2004,-4.594,6.229,22.505,4.089,4.025,101.601,4.841,2.29,0,0,0,0,0,0
NZL,2005,-7.142,6.411,20.781,4.136,3.8,113.264,3.216,3.037,0,0,0,0,0,0
NZL,2006,-7.189,5.437,18.401,4.185,3.875,109.74,2.814,3.365,0,0,0,0,0,0
NZL,2007,-6.854,4.174,16.31,4.226,3.625,134.859,3.497,2.376,0,0,0,0,0,0
NZL,2008,-7.749,1.838,18.97,4.262,4.025,135.606,-0.169,3.959,0,0,0,1,0,0
NZL,2009,-2.172,-1.453,24.274,4.305,5.9,122.011,-1.038,2.116,0,0,0,0,0,0
NZL,2010,-2.283,-4.879,29.601,4.353,6.2,145.736,1.724,2.302,0,0,0,0,0,0
NZL,2011,-2.794,-4.155,34.677,4.386,6.05,167.167,1.654,4.028,0,0,0,0,0,0
NZL,2012,-3.926,-1.285,35.662,4.411,6.45,175.361,2.57,1.06,0,0,0,0,0,0
NZL,2013,-3.168,-0.505,34.547,4.447,5.825,187.292,2.171,1.134,0,0,0,0,0,0
NZL,2014,-3.129,0.304,34.151,4.52,5.425,200.305,3.807,1.228,0,0,0,0,0,0
NZL,2015,-2.818,1.005,34.167,4.613,5.425,176.455,3.606,0.293,0,0,0,0,0,0
NZL,2016,-2.052,1.618,33.341,4.717,5.175,186.081,3.969,0.646,0,0,0,0,0,0
PAN,1980,-7.725,,,1.982,8.375,4.255,4.5,13.808,0,0,0,0,0,0
PAN,1981,-11.109,,,2.03,9.184,4.816,9.207,7.3,0,0,0,0,0,0
PAN,1982,-3.648,,,2.078,10.981,5.321,5.348,4.251,0,0,0,0,0,0
PAN,1983,3.638,,,2.127,11.573,5.463,-4.491,2.103,1,1,0,0,0,1
PAN,1984,-3.548,,,2.176,12.216,5.702,2.709,1.583,1,1,0,0,0,1
PAN,1985,1.245,,,2.225,14.418,6.032,4.942,1.027,1,1,0,0,0,1
PAN,1986,-1.578,,,2.274,12.504,6.269,3.568,-0.066,1,1,0,0,0,1
PAN,1987,8.655,,,2.324,14.102,6.296,-1.809,0.996,1,1,0,0,0,1
PAN,1988,13.253,,,2.374,18.78,5.443,-13.38,0.359,1,1,1,0,0,1
PAN,1989,2.043,,,2.424,18.939,5.458,1.562,0.116,1,1,1,0,0,1
PAN,1990,3.524,,,2.474,16.719,5.933,8.099,0.769,1,1,0,0,0,1
PAN,1991,-3.696,,,2.527,15.971,6.524,9.418,1.547,1,1,0,0,0,1
PAN,1992,-3.563,,,2.581,14.674,7.416,8.203,1.751,1,1,0,0,0,1
PAN,1993,-1.182,,,2.636,13.262,8.099,5.456,0.478,1,1,0,0,0,1
PAN,1994,0.184,6.217,78.34,2.691,14.008,8.636,2.849,1.332,1,1,0,0,0,1
PAN,1995,-5.331,7.045,76.645,2.747,14.019,8.828,1.752,0.939,1,1,0,0,0,1
PAN,1996,-1.927,5.094,65.013,2.804,14.317,10.41,7.371,1.264,1,1,0,0,0,1
PAN,1997,-4.505,3.829,60.174,2.862,13.37,11.248,6.448,1.255,0,0,0,0,0,0
PAN,1998,-8.332,1.24,58.119,2.921,11.599,12.195,7.368,0.628,0,0,0,0,0,0
PAN,1999,-9.068,1.859,55.131,2.98,9.532,12.779,3.909,1.3,0,0,0,0,0,0
PAN,2000,-5.392,4.983,53.569,3.041,13.526,12.962,2.705,1.446,0,0,0,0,0,0
PAN,2001,-1.45,2.596,57.803,3.102,14.026,13.171,0.564,0.314,0,0,0,0,0,0
PAN,2002,-0.826,1.896,56.963,3.164,13.489,13.689,2.238,0.998,0,0,0,0,0,0
PAN,2003,-3.987,1.281,56.457,3.227,13.042,14.426,4.259,0.058,0,0,0,0,0,0
PAN,2004,-6.61,-1.0,58.761,3.289,11.749,15.816,7.481,0.475,0,0,0,0,0,0
PAN,2005,-6.169,1.33,59.31,3.351,9.781,17.25,7.187,2.86,0,0,0,0,0,0
PAN,2006,-2.421,4.08,54.722,3.413,8.662,19.116,8.526,2.458,0,0,0,0,0,0
PAN,2007,-5.343,5.816,47.424,3.476,6.372,22.079,12.168,4.169,0,0,0,0,0,0
PAN,2008,-8.77,2.823,40.02,3.538,5.579,26.081,9.881,8.759,0,0,0,0,0,0
PAN,2009,-0.755,1.225,39.054,3.6,6.557,28.114,1.296,2.409,0,0,0,0,0,0
PAN,2010,-10.227,0.519,38.097,3.662,6.516,30.523,5.822,3.491,0,0,0,0,0,0
PAN,2011,-12.562,-0.167,35.633,3.724,4.481,35.961,11.291,5.876,0,0,0,0,0,0
PAN,2012,-8.911,0.016,34.033,3.788,4.05,41.916,7.65,5.698,0,0,0,0,0,0
PAN,2013,-8.638,-0.66,33.727,3.851,4.098,47.276,9.044,4.027,0,0,0,0,0,0
PAN,2014,-12.901,-1.644,34.722,3.913,4.823,51.757,5.056,2.623,0,0,0,0,0,0
PAN,2015,-8.645,-0.724,34.239,3.975,5.052,56.08,5.744,0.137,0,0,0,0,0,0
PAN,2016,-7.508,-0.301,33.606,4.037,5.494,60.037,4.947,0.74,0,0,0,0,0,0
PER,1980,-5.175,,,17.546,7.326,20.19,7.661,59.145,1,1,0,1,1,1
PER,1981,-9.673,,,17.987,6.8,24.398,5.461,75.433,0,0,0,1,1,0
PER,1982,-9.142,,,18.43,6.4,24.259,-0.324,64.46,0,0,0,1,1,0
PER,1983,-6.842,,,18.873,9.0,18.863,-9.329,111.149,1,1,0,1,1,1
PER,1984,-1.381,,,19.318,8.9,19.442,3.801,110.209,1,1,0,1,1,1
PER,1985,0.301,,,19.766,4.589,16.823,2.089,163.398,1,1,1,2,1,1
PER,1986,-5.432,,,20.219,5.3,25.241,12.106,77.921,1,1,0,0,1,1
PER,1987,-4.307,,,20.676,4.8,41.681,7.738,85.846,1,1,0,1,1,1
PER,1988,-5.438,,,21.135,4.156,32.978,-9.422,666.955,1,1,0,1,1,1
PER,1989,-0.539,,,21.588,7.9,40.699,-13.422,3398.272,1,1,0,1,1,1
PER,1990,-5.148,,,22.032,8.3,28.326,-5.09,7481.691,1,1,0,1,1,1
PER,1991,-4.464,,,22.48,5.9,33.988,2.219,409.529,1,1,0,2,1,1
PER,1992,-5.417,,,22.924,9.4,35.377,-0.541,73.529,1,1,0,1,1,1
PER,1993,-7.174,,,23.366,9.9,34.33,5.244,48.58,1,1,0,1,1,1
PER,1994,-6.242,,,23.806,8.8,43.225,12.308,23.734,1,1,0,0,1,1
PER,1995,-8.999,,,24.243,7.1,51.38,7.411,11.131,1,1,0,0,0,1
PER,1996,-6.823,,,24.689,7.2,53.412,2.799,11.549,1,1,0,0,0,1
PER,1997,-5.983,,,25.145,8.6,56.281,6.476,8.547,1,1,0,0,0,1
PER,1998,-6.193,,,25.593,6.9,53.918,-0.392,7.255,0,0,0,1,0,0
PER,1999,-2.833,,,26.014,9.4,48.719,1.495,3.469,0,0,0,0,0,0
PER,2000,-3.064,0.4,44.909,26.39,7.847,50.414,2.695,3.759,0,0,0,0,0,0
PER,2001,-2.351,0.128,43.841,26.715,9.246,51.034,0.617,1.975,0,0,0,0,0,0
PER,2002,-2.031,0.765,45.463,26.999,9.413,53.954,5.454,0.192,0,0,0,0,0,0
PER,2003,-1.592,0.557,49.376,27.255,9.428,58.537,4.165,2.261,0,0,0,0,0,0
