country_code,year,BCA_NGDPD,GGXONLB_NGDP,GGXWDG_NGDP,LP,LUR,NGDPD,NGDP_RPCH,PCPIPCH
KAZ,2009,-0.117,-1.417,10.227,16.093,6.525,115.309,1.2,7.302
KAZ,2010,1.809,1.816,10.683,16.322,5.775,148.047,7.3,7.102
KAZ,2011,7.303,5.708,10.161,16.557,5.4,192.626,7.5,8.38
KAZ,2012,1.264,3.783,12.125,16.792,5.3,207.999,5.0,5.128
KAZ,2013,1.913,4.418,12.603,17.035,5.25,236.635,5.9,5.82
KAZ,2014,-1.288,2.014,14.496,17.288,5.075,221.416,4.3,6.577
KAZ,2015,-5.412,-5.887,21.882,17.542,4.975,184.388,1.0,6.75
KAZ,2016,-5.073,-4.279,19.677,17.793,4.975,137.278,0.9,14.565
KAZ,2017,-2.054,-5.229,19.869,18.036,4.9,166.806,3.9,7.458
KAZ,2018,-0.984,1.786,20.259,18.275,4.85,179.34,4.1,6.008
KAZ,2019,-3.869,-0.765,19.944,18.513,4.8,181.667,4.5,5.28
KAZ,2020,-6.462,-7.681,26.357,18.755,4.925,171.082,-2.6,6.761
KAZ,2021,-1.359,-4.361,25.1,19.001,4.9,197.112,4.1,8.002
KAZ,2022,2.854,0.82,23.524,19.635,4.875,225.496,3.2,14.986
KAZ,2023,-3.608,-0.56,22.982,19.9,4.725,261.84,5.1,14.522
KAZ,2024,-1.709,-0.771,24.377,20.159,4.65,291.48,4.8,8.676
KAZ,2025,-3.776,-1.801,24.808,20.38,4.638,300.052,5.852,11.376
KAZ,2026,-3.98,-1.693,26.378,20.594,4.574,319.77,4.775,11.209
KAZ,2027,-3.723,-1.335,27.504,20.811,4.527,348.039,4.169,10.495
KAZ,2028,-3.342,-0.924,28.632,21.019,4.487,373.868,3.02,9.116
KAZ,2029,-2.983,-0.491,29.505,21.229,4.439,401.608,3.388,7.699
KAZ,2030,-2.624,-0.178,30.226,21.441,4.396,429.484,3.429,5.896
KEN,1980,-6.516,,,15.721,,13.449,5.572,13.858
KEN,1981,-4.433,,,16.308,,12.667,4.1,11.603
KEN,1982,-2.504,-1.119,,16.9,,12.196,5.052,20.667
KEN,1983,-0.419,-0.101,,17.5,,11.279,1.593,11.398
KEN,1984,-1.084,-0.417,,18.1,,11.703,1.6,10.284
KEN,1985,-0.988,-0.647,,18.7,,11.646,4.073,13.007
KEN,1986,-0.325,-0.486,,19.3,,13.832,6.982,2.534
KEN,1987,-3.311,0.377,,20.0,,15.163,5.811,8.638
KEN,1988,-2.998,1.04,,20.7,,15.721,6.091,12.265
KEN,1989,-3.788,0.629,,21.4,,15.586,4.554,13.789
KEN,1990,-4.348,0.01,,22.0,,16.219,4.134,17.782
KEN,1991,-1.878,-3.072,,22.7,,15.315,1.339,20.084
KEN,1992,-2.37,-3.178,,23.4,,15.084,-1.08,27.332
KEN,1993,8.574,-1.905,,24.1,,10.479,-0.095,45.979
KEN,1994,5.807,1.438,,24.8,,12.546,2.531,28.814
KEN,1995,-1.779,3.495,,25.5,,15.905,4.287,1.554
KEN,1996,0.364,2.461,,26.3,,18.064,4.479,6.814
KEN,1997,0.345,1.515,,27.0,,18.3,0.411,11.322
KEN,1998,1.364,1.934,38.498,27.8,,20.63,2.983,5.416
KEN,1999,5.689,2.84,38.409,28.7,,18.594,2.199,5.779
KEN,2000,-1.095,2.459,43.122,29.5,,18.206,0.347,9.975
KEN,2001,-1.713,1.453,41.276,30.3,,18.697,3.979,5.732
KEN,2002,-0.618,0.854,42.01,31.1,,19.03,0.481,1.966
KEN,2003,0.619,1.155,43.792,32.0,,21.391,2.949,9.805
KEN,2004,-0.578,1.984,40.755,32.9,,22.79,4.635,11.795
KEN,2005,-1.046,1.467,37.412,33.8,,26.307,5.665,9.912
KEN,2006,-1.688,1.317,37.066,34.7,,29.668,5.854,6.032
KEN,2007,-2.882,0.679,34.195,35.7,,36.708,6.851,4.271
KEN,2008,-4.775,-0.369,34.254,36.7,,41.058,0.232,15.114
KEN,2009,-3.856,-1.574,35.961,37.7,,42.347,3.307,10.537
KEN,2010,-5.22,-1.984,36.695,38.6,,45.406,8.058,4.084
KEN,2011,-8.204,-1.931,35.687,39.5,,46.555,5.121,14.022
KEN,2012,-7.474,-3.529,37.616,40.4,,56.407,4.569,9.378
KEN,2013,-7.847,-3.226,39.756,41.4,,61.703,3.798,5.717
KEN,2014,-9.325,-3.426,41.281,42.4,,68.395,5.02,6.878
KEN,2015,-5.076,-4.215,45.832,43.3,,70.37,4.968,6.582
KEN,2016,-4.127,-4.661,50.399,44.3,,74.816,4.214,6.318
KEN,2017,-5.578,-4.199,53.866,45.4,,81.965,3.816,7.985
KEN,2018,-3.981,-3.462,56.449,46.4,,92.211,5.671,4.69
KEN,2019,-2.239,-3.8,59.085,47.6,,100.328,5.114,5.24
KEN,2020,-3.659,-4.208,67.959,48.797,,100.922,-0.273,5.29
KEN,2021,-5.115,-3.105,68.232,49.747,,109.875,7.59,6.109
KEN,2022,-5.052,-1.683,67.8,50.64,,114.733,4.86,7.648
KEN,2023,-3.607,-0.928,73.405,51.539,,108.206,5.72,7.675
KEN,2024,-2.275,-0.52,67.338,52.444,,119.307,4.725,4.496
KEN,2025,-2.813,-0.518,68.019,53.354,,136.014,4.815,3.997
KEN,2026,-3.374,-0.129,70.076,54.269,,140.871,4.856,5.243
KEN,2027,-3.397,0.349,71.041,55.189,,144.676,5.021,4.887
KEN,2028,-3.081,0.454,70.869,56.114,,149.171,5.029,5.024
KEN,2029,-3.078,0.477,70.297,57.043,,156.809,5.001,5.009
KEN,2030,-2.997,0.485,69.47,57.976,,166.081,4.97,4.99
KGZ,1992,-5.747,,,4.411,,0.917,,
KGZ,1993,-13.012,,,4.485,,0.665,-13.005,1086.19
KGZ,1994,-7.617,,,4.505,4.114,1.108,-19.807,180.683
KGZ,1995,-15.722,-13.096,,4.525,5.742,1.493,-5.424,42.174
KGZ,1996,-23.308,-7.881,,4.596,7.815,1.822,7.085,31.947
KGZ,1997,-7.833,-7.614,,4.661,5.747,1.767,9.915,23.435
KGZ,1998,-22.33,-9.876,,4.732,5.874,1.63,2.122,10.457
KGZ,1999,-14.808,-10.581,,4.806,7.196,1.242,3.656,35.901
KGZ,2000,-4.316,-8.521,123.303,4.875,7.544,1.368,5.443,19.688
KGZ,2001,-1.546,-5.086,108.207,4.922,7.839,1.525,5.322,6.92
KGZ,2002,2.825,-4.29,107.941,4.968,12.55,1.606,-0.017,2.134
KGZ,2003,10.129,-3.656,108.23,5.013,9.903,1.92,7.03,2.975
KGZ,2004,6.08,-3.539,92.666,5.073,8.53,2.214,7.027,4.111
KGZ,2005,3.798,-2.239,85.661,5.136,8.117,2.459,-0.176,4.339
KGZ,2006,-2.472,-1.215,73.355,5.189,8.267,2.837,3.103,5.552
KGZ,2007,-5.077,1.923,57.744,5.248,8.153,3.807,8.543,10.23
KGZ,2008,-13.768,2.673,49.012,5.289,8.219,5.139,7.566,24.52
KGZ,2009,-4.314,1.178,58.494,5.348,8.417,4.69,2.886,6.837
KGZ,2010,-6.615,-5.125,59.699,5.418,8.644,4.794,-0.472,7.968
KGZ,2011,-7.734,-3.741,50.056,5.478,8.53,6.198,5.956,16.636
KGZ,2012,-15.451,-4.919,50.478,5.552,8.427,6.604,-0.088,2.768
KGZ,2013,-13.853,-2.857,47.125,5.663,8.332,7.335,10.915,6.614
KGZ,2014,-17.0,-2.309,53.597,5.777,8.046,7.467,4.024,7.534
KGZ,2015,-15.852,-1.697,67.087,5.895,7.554,6.678,3.876,6.503
KGZ,2016,-11.625,-4.888,59.073,6.019,7.211,6.813,4.336,0.389
KGZ,2017,-6.197,-2.864,58.786,6.14,6.891,7.703,4.74,3.175
KGZ,2018,-12.054,0.433,54.818,6.257,6.011,8.271,3.459,1.543
KGZ,2019,-11.452,0.761,48.848,6.389,5.09,9.372,4.601,1.136
KGZ,2020,4.516,-2.127,63.643,6.517,4.904,8.283,-7.149,6.323
KGZ,2021,-7.984,0.028,56.201,6.654,5.463,9.256,5.507,11.908
KGZ,2022,-41.922,0.735,46.822,6.795,5.648,12.269,8.968,13.91
KGZ,2023,-44.921,2.641,41.95,6.931,3.983,15.187,9.013,10.797
KGZ,2024,-25.291,2.744,37.522,7.077,3.983,17.491,9.04,5.021
KGZ,2025,-8.375,-1.337,37.812,7.227,3.983,20.16,7.996,8.02
KGZ,2026,-7.687,-1.01,38.33,7.372,3.983,21.563,5.266,6.904
KGZ,2027,-7.09,-1.736,39.172,7.527,3.983,23.072,5.779,5.489
KGZ,2028,-6.894,-0.914,39.497,7.686,3.983,24.649,5.265,5.032
KGZ,2029,-6.45,-0.456,39.533,7.84,3.983,26.349,5.328,5.032
KGZ,2030,-6.156,-0.748,39.957,8.006,3.983,28.155,5.294,5.032
KHM,1986,,,,7.736,,0.205,,
KHM,1987,,,,7.967,,0.141,,-31.248
KHM,1988,,,,8.198,,0.276,9.616,23.0
KHM,1989,,,,8.447,,0.346,3.327,63.8
KHM,1990,,,,8.723,,0.898,1.118,141.8
KHM,1991,,,,9.028,,2.007,7.592,191.0
KHM,1992,-1.01,,,9.352,,2.435,7.069,75.0
KHM,1993,-1.647,,,9.689,,2.422,4.042,114.319
KHM,1994,-3.442,,,10.099,,2.76,8.181,10.44
KHM,1995,-4.71,,,10.427,,3.43,5.979,10.077
KHM,1996,-7.038,-7.391,30.131,10.738,,3.509,5.898,7.147
KHM,1997,1.301,-3.611,31.41,11.034,,3.462,4.007,10.503
KHM,1998,-5.495,-5.229,37.158,11.314,,3.132,4.682,12.899
KHM,1999,-4.809,-3.626,34.647,11.581,,3.522,12.705,1.996
KHM,2000,-2.598,-4.615,34.852,11.835,,3.707,10.712,-0.826
KHM,2001,-0.932,-4.813,33.509,12.027,,4.154,7.39,-0.117
KHM,2002,-2.157,-5.914,37.83,12.223,,4.507,6.265,-0.036
KHM,2003,-3.286,-5.524,39.782,12.421,,5.054,10.284,1.027
KHM,2004,-1.969,-3.026,38.744,12.623,,5.879,9.458,3.925
KHM,2005,-3.406,-0.151,31.67,12.829,,7.058,13.303,6.349
KHM,2006,-0.562,-0.004,26.729,13.037,,8.342,10.943,6.143
KHM,2007,-1.409,0.79,25.068,13.249,,10.117,10.398,7.668
KHM,2008,-5.63,0.588,22.954,13.465,,12.162,7.476,24.997
KHM,2009,-8.249,-3.811,23.682,13.684,,12.49,4.075,-0.663
KHM,2010,-7.189,-2.901,23.402,13.906,,13.796,5.077,3.997
KHM,2011,-6.559,-3.543,23.795,14.132,,16.017,7.287,5.48
KHM,2012,-6.944,-3.333,24.861,14.362,,17.829,7.65,2.933
KHM,2013,-7.08,-1.755,24.397,14.596,,19.806,7.857,2.943
KHM,2014,-7.254,-0.988,24.174,14.833,,22.04,8.0,3.856
KHM,2015,-7.256,-0.421,23.264,15.074,,24.217,7.207,1.229
KHM,2016,-6.857,-0.022,21.79,15.319,,26.591,7.906,3.027
KHM,2017,-6.45,-0.521,22.641,15.568,,29.394,8.075,2.902
KHM,2018,-8.898,0.529,21.089,15.821,,33.181,8.776,2.448
KHM,2019,-8.188,2.434,20.835,16.079,,36.682,7.937,1.957
KHM,2020,-0.969,-2.261,25.227,16.338,,34.898,-3.556,2.939
KHM,2021,-29.584,-4.91,25.942,16.592,,36.797,3.09,2.923
KHM,2022,-19.372,-0.021,25.524,16.843,,39.089,5.13,5.331
KHM,2023,1.308,-2.556,26.278,17.012,,42.404,5.008,2.132
KHM,2024,0.494,-2.401,25.897,17.182,,46.098,6.02,0.873
KHM,2025,-2.476,-3.559,27.84,17.354,,48.802,4.774,1.634
KHM,2026,-3.947,-3.676,29.311,17.527,,51.506,3.995,1.815
KHM,2027,-3.649,-3.364,30.1,17.703,,55.269,4.536,3.0
KHM,2028,-3.224,-3.124,31.009,17.88,,59.55,5.013,3.0
KHM,2029,-2.958,-3.064,32.23,18.058,,64.293,5.271,3.0
KHM,2030,-2.552,-2.973,33.059,18.239,,69.565,5.506,3.0
KIR,1980,34.579,,,0.058,,0.033,-1.079,16.1
KIR,1981,25.756,,,0.06,,0.035,6.122,7.7
KIR,1982,14.303,,,0.062,,0.033,-1.09,5.486
KIR,1983,12.775,,,0.061,,0.031,-9.778,6.311
KIR,1984,28.059,,,0.062,,0.034,13.918,5.442
KIR,1985,21.569,,,0.064,,0.026,-13.24,4.491
KIR,1986,40.764,,,0.065,,0.026,-2.466,6.607
KIR,1987,21.106,,,0.067,,0.03,1.293,-10.211
KIR,1988,1.883,,2.462,0.069,,0.038,22.045,1.135
KIR,1989,6.987,,5.034,0.071,,0.038,-7.292,5.609
KIR,1990,-17.196,-4.547,7.717,0.072,,0.037,-6.385,3.951
KIR,1991,21.011,3.957,8.431,0.073,,0.041,-5.649,6.077
KIR,1992,-14.045,0.842,7.314,0.074,,0.062,23.959,4.217
KIR,1993,-1.319,6.316,10.926,0.075,,0.059,-0.104,6.109
KIR,1994,0.629,0.805,12.292,0.077,,0.067,2.045,4.0
KIR,1995,-8.717,-5.024,12.269,0.078,,0.069,2.752,4.1
KIR,1996,-20.349,-20.133,11.017,0.079,,0.081,-0.052,-1.667
KIR,1997,5.185,6.336,10.716,0.08,,0.08,1.177,2.554
KIR,1998,21.325,14.751,9.808,0.082,,0.075,4.442,3.668
KIR,1999,2.351,-1.66,11.841,0.083,,0.077,-3.914,1.755
KIR,2000,-3.29,0.112,12.693,0.084,,0.075,6.743,0.377
KIR,2001,-9.554,-10.765,17.01,0.086,,0.065,-3.144,6.002
KIR,2002,-11.404,3.264,13.265,0.088,,0.075,1.447,3.176
KIR,2003,-8.724,-8.827,12.315,0.089,,0.097,-1.575,1.633
KIR,2004,-7.172,-19.091,13.623,0.091,,0.104,-0.609,-0.74
KIR,2005,-25.04,-9.845,12.115,0.093,,0.114,1.292,-0.351
KIR,2006,-8.61,-12.167,12.871,0.095,,0.112,5.777,-0.997
KIR,2007,-1.814,-12.372,11.114,0.097,,0.138,3.055,3.578
KIR,2008,-3.5,-15.739,13.853,0.099,,0.15,-2.985,13.665
KIR,2009,-11.647,-8.443,10.275,0.101,,0.142,0.537,9.816
KIR,2010,0.117,-7.708,9.43,0.103,,0.166,1.226,-3.9
KIR,2011,-8.823,-17.479,8.802,0.104,,0.196,3.264,1.497
KIR,2012,1.748,-5.426,8.135,0.106,,0.207,5.804,-3.046
KIR,2013,-5.007,11.798,8.86,0.107,,0.202,7.731,-1.488
KIR,2014,27.943,35.097,8.975,0.109,,0.201,1.264,2.104
KIR,2015,29.311,42.654,18.795,0.11,,0.192,11.265,0.572
KIR,2016,9.302,20.218,21.231,0.112,,0.207,7.088,1.917
KIR,2017,31.618,34.235,20.159,0.114,,0.223,3.749,0.356
KIR,2018,32.64,5.397,18.983,0.116,,0.234,3.479,0.564
KIR,2019,39.996,11.054,18.959,0.118,,0.217,3.264,-1.813
KIR,2020,32.163,3.805,20.978,0.119,,0.222,-1.468,2.553
KIR,2021,7.094,-10.568,17.347,0.121,,0.285,8.48,2.054
KIR,2022,-12.021,-18.121,16.316,0.123,,0.271,4.566,5.346
KIR,2023,-1.772,0.288,11.416,0.125,,0.289,2.652,9.25
KIR,2024,-19.335,-21.856,9.916,0.127,,0.308,5.267,2.488
KIR,2025,-10.484,-15.017,8.716,0.129,,0.321,3.9,7.794
KIR,2026,-8.573,-16.68,16.486,0.131,,0.343,3.222,3.5
KIR,2027,-8.151,-14.957,22.704,0.133,,0.359,2.523,3.0
KIR,2028,-7.547,-13.388,27.554,0.135,,0.374,2.154,2.5
KIR,2029,-7.473,-15.006,33.563,0.138,,0.39,2.143,2.0
KIR,2030,-7.515,-15.118,39.775,0.14,,0.406,2.086,2.0
KNA,1980,,,,0.043,,0.058,1.278,19.332
KNA,1981,,,,0.043,,0.069,2.702,8.559
KNA,1982,,,,0.043,,0.079,6.112,5.975
KNA,1983,,,,0.042,,0.078,-2.058,2.23
KNA,1984,,,,0.042,,0.091,9.651,2.727
KNA,1985,,,,0.042,,0.101,6.437,2.666
KNA,1986,,,,0.042,,0.119,8.842,-0.029
KNA,1987,,,,0.041,,0.136,8.268,0.937
KNA,1988,,,,0.041,,0.161,10.353,0.23
KNA,1989,,,,0.041,,0.179,6.013,5.133
KNA,1990,,2.92,,0.041,,0.203,5.454,4.2
KNA,1991,,3.216,,0.04,,0.201,2.27,4.201
KNA,1992,,2.693,,0.04,,0.223,3.077,2.837
KNA,1993,,2.286,,0.041,,0.243,5.418,1.791
KNA,1994,,2.878,,0.042,,0.272,5.404,1.427
KNA,1995,,2.684,,0.042,,0.293,3.462,3.0
KNA,1996,,0.1,50.666,0.043,,0.312,5.897,2.048
KNA,1997,,-0.133,67.222,0.043,,0.351,7.327,8.675
KNA,1998,,-2.63,79.031,0.044,,0.366,1.024,3.684
KNA,1999,,-8.074,89.185,0.044,,0.389,3.943,3.351
KNA,2000,,-9.442,96.477,0.045,,0.421,9.714,2.11
KNA,2001,,-6.614,105.175,0.046,,0.458,5.309,2.138
KNA,2002,,-6.333,119.717,0.046,,0.481,1.37,2.078
KNA,2003,,0.22,140.684,0.046,,0.469,-3.936,2.268
KNA,2004,,-0.639,153.13,0.046,,0.507,3.996,2.25
KNA,2005,,2.871,130.097,0.046,,0.547,9.734,3.374
KNA,2006,,4.882,140.348,0.046,,0.644,3.15,8.487
KNA,2007,,5.222,135.402,0.047,,0.689,0.601,4.481
KNA,2008,,4.543,123.408,0.047,,0.778,11.179,5.3
KNA,2009,,4.801,129.068,0.047,,0.774,-3.379,2.058
KNA,2010,,1.965,134.901,0.047,,0.779,0.044,0.851
KNA,2011,,7.198,127.074,0.047,,0.836,1.617,5.835
KNA,2012,,9.624,121.359,0.048,,0.825,-0.517,0.816
KNA,2013,,14.421,91.499,0.048,,0.875,5.706,1.107
KNA,2014,0.697,10.977,69.336,0.048,,0.953,7.587,0.248
KNA,2015,-8.107,7.635,62.189,0.049,,0.957,0.482,-2.302
KNA,2016,-12.081,5.333,57.406,0.049,,1.007,3.933,-0.688
KNA,2017,-10.254,3.08,56.177,0.049,,1.057,0.22,0.696
KNA,2018,-5.846,3.124,53.905,0.05,,1.077,2.004,-1.036
KNA,2019,-4.785,0.49,54.256,0.05,,1.108,2.938,-0.331
KNA,2020,-10.838,-1.697,67.975,0.051,,0.884,-15.302,-1.177
KNA,2021,-3.353,6.628,69.104,0.051,,0.859,0.368,1.206
KNA,2022,-11.395,-2.918,60.295,0.051,,0.98,10.343,2.669
KNA,2023,-11.55,0.917,55.723,0.051,,1.06,4.65,3.601
KNA,2024,-14.432,-9.774,53.824,0.051,,1.079,1.961,1.037
KNA,2025,-14.541,-10.963,61.896,0.052,,1.141,1.722,1.701
KNA,2026,-14.012,-6.107,67.541,0.052,,1.19,2.161,2.102
KNA,2027,-13.585,-4.617,71.425,0.052,,1.246,2.56,2.044
KNA,2028,-13.326,-4.617,75.204,0.052,,1.305,2.63,2.044
KNA,2029,-13.009,-4.617,78.85,0.052,,1.368,2.73,2.044
KNA,2030,-12.454,-4.617,82.543,0.052,,1.432,2.57,2.044
KOR,1980,-10.367,,,38.124,5.2,66.517,-1.524,28.697
KOR,1981,-8.732,,,38.723,4.5,74.287,7.404,21.353
KOR,1982,-7.046,,,39.326,4.13,79.912,8.468,7.19
KOR,1983,-4.01,,,39.91,4.117,89.621,13.467,3.421
KOR,1984,-1.852,,,40.406,3.85,99.75,10.637,2.274
KOR,1985,-2.099,,,40.806,4.025,103.764,7.939,2.46
KOR,1986,2.173,,,41.214,3.842,119.966,11.503,2.75
KOR,1987,5.669,,,41.622,3.108,152.241,12.892,3.048
KOR,1988,6.209,,,42.031,2.525,205.479,12.133,7.147
KOR,1989,1.481,,,42.449,2.583,254.236,7.165,5.7
KOR,1990,-0.96,,12.787,42.869,2.458,292.064,10.025,8.574
KOR,1991,-2.357,,11.926,43.296,2.45,340.863,10.875,9.333
KOR,1992,-0.791,,11.645,43.748,2.525,366.912,6.352,6.213
KOR,1993,0.416,,10.862,44.195,2.9,405.772,6.995,4.801
KOR,1994,-1.001,,9.631,44.642,2.475,478.988,9.372,6.266
KOR,1995,-1.745,2.59,8.485,45.093,2.067,586.301,9.736,4.481
KOR,1996,-3.875,2.685,7.811,45.525,2.058,631.194,7.99,4.925
KOR,1997,-1.832,2.718,9.694,45.954,2.617,590.07,6.282,4.439
KOR,1998,10.109,1.701,13.817,46.287,6.95,396.803,-4.939,7.514
KOR,1999,4.227,2.105,15.759,46.617,6.583,515.427,11.617,0.813
KOR,2000,1.703,2.53,16.087,47.008,4.425,597.802,9.202,2.259
KOR,2001,0.381,1.433,16.625,47.37,4.0,567.655,4.726,4.067
KOR,2002,0.626,2.037,16.444,47.645,3.258,649.747,7.744,2.762
KOR,2003,1.552,0.489,19.102,47.892,3.55,728.497,3.075,3.515
KOR,2004,3.561,-0.656,21.603,48.083,3.658,822.583,5.184,3.591
KOR,2005,1.257,0.45,24.917,48.185,3.75,971.54,4.358,2.754
KOR,2006,0.191,0.569,27.043,48.438,3.475,1094.545,5.245,2.242
KOR,2007,0.858,1.758,26.346,48.684,3.258,1220.756,5.842,2.535
KOR,2008,0.16,1.135,25.856,49.055,3.175,1093.487,3.004,4.674
KOR,2009,3.366,-0.427,28.791,49.308,3.633,982.854,0.82,2.756
KOR,2010,2.343,0.897,28.275,49.554,3.708,1192.722,6.982,2.939
KOR,2011,1.273,1.023,31.7,49.937,3.408,1307.239,3.688,4.026
KOR,2012,3.654,1.197,33.536,50.2,3.225,1335.344,2.548,2.187
KOR,2013,5.385,0.366,36.007,50.429,3.1,1434.67,3.291,1.301
KOR,2014,5.335,0.163,37.875,50.747,3.492,1556.252,3.215,1.275
KOR,2015,6.829,0.181,38.843,51.015,3.592,1539.212,2.92,0.706
KOR,2016,6.202,1.29,39.144,51.218,3.675,1578.816,3.172,0.972
KOR,2017,4.399,1.75,38.011,51.362,3.683,1710.197,3.433,1.944
KOR,2018,4.246,2.032,37.854,51.585,3.833,1824.251,3.176,1.476
KOR,2019,3.408,-0.136,39.73,51.765,3.783,1751.046,2.314,0.383
KOR,2020,4.351,-2.558,45.915,51.836,3.955,1744.455,-0.7,0.537
KOR,2021,4.388,-0.399,47.988,51.77,3.675,1942.314,4.613,2.498
KOR,2022,1.435,-1.729,49.798,51.673,2.883,1799.363,2.728,5.09
KOR,2023,1.779,-0.742,50.539,51.713,2.708,1844.801,1.583,3.597
KOR,2024,5.281,-0.702,49.815,51.751,2.8,1875.388,2.004,2.322
KOR,2025,4.802,-1.574,53.37,51.681,3.0,1858.572,0.896,1.992
KOR,2026,3.919,-1.329,56.663,51.611,3.0,1936.617,1.83,1.846
KOR,2027,4.129,-1.352,58.887,51.531,2.9,2017.01,2.152,1.972
KOR,2028,4.301,-1.219,60.94,51.461,2.8,2099.702,2.19,2.0
KOR,2029,4.497,-1.013,62.727,51.381,2.8,2184.804,1.967,2.0
KOR,2030,4.715,-0.838,64.288,51.311,2.8,2271.152,1.938,2.0
KOS,2000,-3.656,,,1.472,,2.217,,
KOS,2001,-7.425,,,1.472,,2.509,4.553,11.662
KOS,2002,-7.827,3.395,,1.511,,2.73,-0.441,2.694
KOS,2003,-8.667,1.57,,1.537,,3.39,2.555,1.152
KOS,2004,-6.982,-4.619,,1.631,,3.71,0.605,-1.065
KOS,2005,-8.043,-2.286,,1.651,,3.828,4.51,-1.385
KOS,2006,-7.062,2.644,16.251,1.674,,4.019,3.594,0.637
KOS,2007,-6.023,6.364,14.26,1.699,,4.868,8.348,4.338
KOS,2008,-13.03,-0.425,10.77,1.72,,5.202,1.815,9.343
KOS,2009,-10.385,1.468,6.897,1.748,,5.03,5.035,-2.419
KOS,2010,-12.668,-1.068,6.452,1.775,,5.348,4.941,3.501
KOS,2011,-13.334,-0.865,5.569,1.802,,6.34,6.32,7.324
KOS,2012,-6.157,-2.464,8.559,1.786,30.9,6.167,1.712,2.492
KOS,2013,-3.581,-3.198,9.425,1.769,30.0,6.735,5.34,1.762
KOS,2014,-7.089,-2.43,11.19,1.753,35.3,7.076,3.349,0.425
KOS,2015,-8.694,-1.851,13.424,1.736,32.9,6.296,5.916,-0.539
KOS,2016,-7.937,-1.495,14.472,1.719,27.525,6.681,5.572,0.3
KOS,2017,-5.265,-1.205,16.379,1.703,30.475,7.178,4.825,1.479
KOS,2018,-7.618,-2.641,17.137,1.686,29.5,7.882,3.406,1.056
KOS,2019,-5.661,-2.662,17.669,1.67,25.65,7.9,4.757,2.666
KOS,2020,-7.002,-7.487,22.487,1.653,25.95,7.728,-5.341,0.197
KOS,2021,-8.689,-0.91,21.581,1.637,20.75,9.418,10.746,3.348
KOS,2022,-10.488,-0.384,20.041,1.62,12.575,9.375,4.278,11.584
KOS,2023,-7.499,0.166,17.518,1.604,10.875,10.47,4.069,4.938
KOS,2024,-8.729,0.108,16.838,1.587,,11.2,4.572,1.621
KOS,2025,-9.194,-0.979,17.621,1.577,,12.672,3.95,3.545
KOS,2026,-8.28,-1.3,18.894,1.571,,14.097,3.95,2.733
KOS,2027,-7.715,-1.368,20.345,1.568,,14.91,3.94,2.063
KOS,2028,-7.263,-1.387,21.629,1.566,,15.768,3.85,2.0
KOS,2029,-7.193,-1.392,22.814,1.566,,16.701,3.94,2.0
KOS,2030,-7.327,-1.357,23.846,1.566,,17.706,3.95,2.0
KWT,1981,54.568,,,,,25.249,,
KWT,1982,22.578,,,,,21.583,-9.504,
KWT,1983,27.09,,,,,20.871,5.253,
KWT,1984,32.275,,,,,21.7,5.24,
KWT,1985,23.135,,,,,21.445,-4.258,
KWT,1986,31.669,,,,,17.904,8.565,
KWT,1987,19.647,,,,,22.368,8.142,
KWT,1988,24.616,,,,,20.69,-10.05,
KWT,1989,39.572,,,,,24.313,25.896,
KWT,1990,20.396,,,,,18.239,-26.229,
KWT,1991,-242.976,,45.294,,,10.791,-41.008,
KWT,1992,-2.27,-27.18,27.895,,,19.871,82.809,
KWT,1993,10.443,-2.468,28.763,1.514,,23.955,35.132,
KWT,1994,12.947,2.571,37.684,1.683,,24.859,8.616,
KWT,1995,18.45,12.663,34.907,1.802,,27.186,1.669,
KWT,1996,22.568,25.151,26.452,1.894,,31.491,0.598,
KWT,1997,25.943,30.317,24.265,1.98,,30.35,2.493,
KWT,1998,8.537,20.312,25.622,2.027,,25.941,3.654,
KWT,1999,16.809,28.837,25.49,2.107,,30.126,-1.789,
KWT,2000,38.899,53.101,21.374,2.138,,37.714,4.69,
KWT,2001,23.85,45.858,23.019,2.183,,34.906,0.213,
KWT,2002,11.165,31.678,21.268,2.262,,38.129,3.014,
KWT,2003,19.674,27.723,17.246,2.325,,47.869,17.326,
KWT,2004,26.221,30.527,13.855,2.391,,59.439,10.24,
KWT,2005,37.21,36.244,10.202,2.245,,80.799,10.609,
KWT,2006,44.612,24.265,7.793,2.328,,101.548,7.515,
KWT,2007,36.049,32.43,7.047,2.411,,114.608,5.992,
KWT,2008,40.871,15.997,5.376,2.778,,147.391,2.48,
KWT,2009,26.692,22.991,6.653,2.778,,105.992,-7.076,
KWT,2010,32.044,22.774,6.161,2.933,,115.401,-2.371,
KWT,2011,42.937,30.397,4.641,3.247,,154.02,9.629,
KWT,2012,45.458,31.689,3.602,3.428,,174.066,6.626,
KWT,2013,40.302,29.705,3.092,3.588,,174.179,1.15,
KWT,2014,33.438,16.242,3.429,3.744,,162.695,0.501,2.901
KWT,2015,3.501,-3.911,4.604,3.925,,114.606,0.593,3.276
KWT,2016,-4.626,-9.165,9.884,4.083,,109.399,2.926,2.947
KWT,2017,7.962,-5.368,19.619,4.227,,120.688,-4.712,1.56
KWT,2018,14.344,-1.207,14.262,4.42,,138.655,2.743,0.556
KWT,2019,12.678,-6.214,10.517,4.465,,140.855,2.264,1.092
KWT,2020,4.362,-24.733,10.23,4.336,,111.048,-4.817,2.102
